region,season,t_end,date,Rt_mean,Rt_lo,Rt_hi
WA,2019-2020,49,2020-09-05,1.0089149960202533,0.8945847194091296,1.1300208247922616
WA,2019-2020,50,2020-09-12,0.9924172879490422,0.879371864719466,1.112199115533426
WA,2019-2020,51,2020-09-19,1.0528106169690206,0.9356999169531284,1.1767262840572215
WA,2019-2020,52,2020-09-26,1.0626601068316488,0.9476458892064104,1.1841663756434937
WA,2020-2021,4,2020-10-24,0.9638661771135186,0.8619120393840477,1.071437093275384
WA,2020-2021,5,2020-10-31,0.991545116897517,0.8861895129287919,1.1027326148930219
WA,2020-2021,6,2020-11-07,1.1297743607803465,1.016528195886466,1.2489150543265577
WA,2020-2021,7,2020-11-14,1.1585483566843287,1.0501321732238273,1.2722139830766555
WA,2020-2021,8,2020-11-21,1.061842188371621,0.9650386341378328,1.1632061183292197
WA,2020-2021,9,2020-11-28,1.0423038435094136,0.9490198681581407,1.13989815095533
WA,2020-2021,10,2020-12-05,0.9329473446105742,0.8464463059358432,1.0235962450501357
WA,2020-2021,11,2020-12-12,0.9125132236316569,0.8240748812467679,1.0053943921770636
WA,2020-2021,12,2020-12-19,0.988529067559452,0.892239827301969,1.0896812335165194
WA,2020-2021,13,2020-12-26,1.0147322510933936,0.9165100562739609,1.1178822884035768
WA,2020-2021,14,2021-01-02,1.0153487084785646,0.9176750277259982,1.1178908211587804
WA,2020-2021,15,2021-01-09,0.8679570969458437,0.7783954934832247,0.9623252214984015
WA,2020-2021,16,2021-01-16,1.014534465427745,0.9107298522670934,1.1238604611452367
WA,2020-2021,17,2021-01-23,0.9193193594937122,0.8211927819341962,1.0229038653243836
WA,2020-2021,18,2021-01-30,0.9962632479638585,0.8897614881735466,1.1086983415581935
WA,2020-2021,19,2021-02-06,0.8763221528193258,0.7763271237344124,0.9822869384576769
WA,2020-2021,20,2021-02-13,0.965647625407889,0.8536884182037429,1.0844051314994871
WA,2020-2021,21,2021-02-20,0.9832069085106132,0.8681710475416332,1.1052957493959166
WA,2020-2021,22,2021-02-27,0.9985898094777874,0.8815391928240145,1.1228309839512887
WA,2020-2021,23,2021-03-06,0.9762260077078264,0.8602923128096959,1.099381384483554
WA,2020-2021,24,2021-03-13,0.9473860667547056,0.8317737731276745,1.070412017459983
WA,2020-2021,25,2021-03-20,1.0385655674059349,0.9140455174739613,1.1709214599847664
WA,2020-2021,26,2021-03-27,1.0964728055783697,0.9704749078510186,1.2300492038134236
WA,2020-2021,27,2021-04-03,1.11962630247441,0.9974859754304881,1.2487188069845714
WA,2020-2021,28,2021-04-10,1.375610722356985,1.2467315328653499,1.5107378202355024
WA,2020-2021,29,2021-04-17,1.3507462245719268,1.2408859436807083,1.465199676048037
WA,2020-2021,30,2021-04-24,1.2622322741788607,1.1701875585775068,1.357712057148313
WA,2020-2021,31,2021-05-01,1.1079929207659729,1.0308582979586849,1.1878709163158319
WA,2020-2021,32,2021-05-08,1.0133437498640485,0.9431130849349305,1.0860606896163405
WA,2020-2021,33,2021-05-15,1.0234011501550362,0.9532280986313254,1.096031056019195
WA,2020-2021,34,2021-05-22,0.9839798009496004,0.9159139851907238,1.0544505015057681
WA,2020-2021,35,2021-05-29,0.9875058984921536,0.91875916412899,1.0586976816586784
WA,2020-2021,36,2021-06-05,0.946971293417853,0.8792395781593644,1.0171804604126484
WA,2020-2021,37,2021-06-12,0.9688050592939852,0.8984545549075003,1.0417695594944751
WA,2020-2021,38,2021-06-19,1.0228587423786277,0.9493998421016703,1.099015989738181
WA,2020-2021,39,2021-06-26,1.080021005370757,1.0052642531689338,1.1574207808343302
WA,2020-2021,40,2021-07-03,1.0359371452883992,0.9653425734430521,1.1089875433653835
WA,2020-2021,41,2021-07-10,1.012111833476952,0.9434775607451085,1.08312166817381
WA,2020-2021,42,2021-07-17,1.0087781073928621,0.9406183853969463,1.0792880941234972
WA,2020-2021,43,2021-07-24,1.0960666956949225,1.025230605743351,1.169235502259404
WA,2020-2021,44,2021-07-31,1.1099034926256732,1.0416296479555005,1.1803138647664153
WA,2020-2021,45,2021-08-07,1.1510441039395998,1.084844197543955,1.2191768920631743
WA,2020-2021,46,2021-08-14,1.1369837878085565,1.0754474456710805,1.2002079619840753
WA,2020-2021,47,2021-08-21,1.1077611542324255,1.0506279529459053,1.166385706769023
WA,2020-2021,48,2021-08-28,1.0344497948313156,0.981884347125913,1.0883665991843732
WA,2020-2021,49,2021-09-04,1.0043346355402165,0.9533688239738075,1.056608853506106
WA,2020-2021,50,2021-09-11,0.9910106955200602,0.940480321438882,1.0428446693459195
WA,2020-2021,51,2021-09-18,1.0328689684278196,0.981032520326298,1.0860211361891108
WA,2020-2021,52,2021-09-25,1.040690547069652,0.9894388495872756,1.093218163296346
WA,2020-2021,53,2021-10-02,1.0471963985146369,0.9967404620052461,1.0988805839169475
WA,2021-2022,4,2021-10-30,0.9809982142764263,0.9328856856245025,1.030303441842501
WA,2021-2022,5,2021-11-06,0.9968791346780577,0.9479256395284867,1.0470477563502263
WA,2021-2022,6,2021-11-13,0.9965634506594807,0.9475318973425886,1.0468144537845143
WA,2021-2022,7,2021-11-20,1.0507911323293062,1.0003314405511894,1.1024749518958676
WA,2021-2022,8,2021-11-27,0.9608453260766459,0.9137361119616194,1.0091219879079514
WA,2021-2022,9,2021-12-04,1.0445423349147818,0.9944435451905506,1.0958549868406464
WA,2021-2022,10,2021-12-11,0.9872319165853154,0.9395337277735717,1.0360945110525408
WA,2021-2022,11,2021-12-18,1.0796876776196338,1.0294614936950834,1.1310933159236014
WA,2021-2022,12,2021-12-25,1.0533207177021977,1.0054922383300156,1.1022448768286053
WA,2021-2022,13,2022-01-01,1.1930322532571587,1.1433361805232922,1.24377071208481
WA,2021-2022,14,2022-01-08,1.3654600809852318,1.3165686215997383,1.4152304176595913
WA,2021-2022,15,2022-01-15,1.1969855454729488,1.1575991568409805,1.237021621795414
WA,2021-2022,16,2022-01-22,0.9776820306296415,0.9450589839317107,1.0108509039029845
WA,2021-2022,17,2022-01-29,0.7998803353758355,0.7700781372452851,0.8302404046058441
WA,2021-2022,18,2022-02-05,0.6912843452045025,0.6604908744377265,0.722769550917765
WA,2021-2022,19,2022-02-12,0.770154568234631,0.731399877689947,0.8098956261814877
WA,2021-2022,20,2022-02-19,0.7578427219150881,0.7143139668549603,0.8026407029995635
WA,2021-2022,21,2022-02-26,0.8904457553301106,0.8365535339424164,0.9459964401769102
WA,2021-2022,22,2022-03-05,0.9410736602066347,0.8824774812229728,1.0015266598202166
WA,2021-2022,23,2022-03-12,1.0476986100140477,0.9839798590630262,1.1133880857752203
WA,2021-2022,24,2022-03-19,1.1327979584520116,1.0679301087100408,1.199551335623597
WA,2021-2022,25,2022-03-26,1.2165474200789912,1.1531554861733222,1.2816116273221494
WA,2021-2022,26,2022-04-02,1.1497612602554446,1.093655599940744,1.2072505927456934
WA,2021-2022,27,2022-04-09,1.0731040582162115,1.022412679818263,1.1250046575323975
WA,2021-2022,28,2022-04-16,1.0080333219740802,0.9605411984905757,1.0566552929094828
WA,2021-2022,29,2022-04-23,1.106644472331614,1.0570367581960565,1.1573737715243604
WA,2021-2022,30,2022-04-30,1.2319614391863971,1.182058315380563,1.282881842261398
WA,2021-2022,31,2022-05-07,1.1792096981389932,1.135040110879113,1.2242105932089016
WA,2021-2022,32,2022-05-14,1.0906433279863852,1.0514065114571354,1.130588879028405
WA,2021-2022,33,2022-05-21,1.0373713777242903,1.000669614935121,1.0747248989988476
WA,2021-2022,34,2022-05-28,1.0452472928690166,1.0090439008388143,1.0820798469109727
WA,2021-2022,35,2022-06-04,1.003285426687909,0.968562766019914,1.0386110334619625
WA,2021-2022,36,2022-06-11,0.9355683938952474,0.9020977351732489,0.9696402091576622
WA,2021-2022,37,2022-06-18,0.8729990110698936,0.8396280346219578,0.9070111976962385
WA,2021-2022,38,2022-06-25,0.9097440710675048,0.87338382890243,0.9468354464383708
WA,2021-2022,39,2022-07-02,0.9057413134011534,0.8677777897767824,0.9445061884818747
WA,2021-2022,40,2022-07-09,0.8940209690223665,0.8544743810681559,0.9344495808035859
WA,2021-2022,41,2022-07-16,0.8376706069910076,0.7972976783165041,0.8790266420182435
WA,2021-2022,42,2022-07-23,0.8376024445338465,0.7936725765728814,0.8826989237677649
WA,2021-2022,43,2022-07-30,0.8816410262620967,0.8325786367834189,0.9320881571861996
WA,2021-2022,44,2022-08-06,0.8872523086313179,0.834975894308,0.941093541121718
WA,2021-2022,45,2022-08-13,0.9390167538615498,0.8820468476019615,0.9977442278456953
WA,2021-2022,46,2022-08-20,0.9562570189403269,0.8969881770800862,1.0173951165658313
WA,2021-2022,47,2022-08-27,0.9611480623854938,0.900424138430136,1.0238253853901031
WA,2021-2022,48,2022-09-03,0.9608910680161227,0.8989958604522796,1.0248176098201256
WA,2021-2022,49,2022-09-10,1.0430222249836056,0.9772296940965187,1.110927751744076
WA,2021-2022,50,2022-09-17,1.1502192795061008,1.082417902462906,1.2200511515124688
WA,2021-2022,51,2022-09-24,1.224385463416614,1.1588984968032296,1.2916469005413163
WA,2021-2022,52,2022-10-01,1.1647029297462845,1.1067292402049094,1.2241357453914674
WA,2022-2023,4,2022-10-29,1.432754470989575,1.3674839923416795,1.4995252079717019
WA,2022-2023,5,2022-11-05,1.4960813186286945,1.4399494970404891,1.5532713775361255
WA,2022-2023,6,2022-11-12,1.691826333662285,1.6426385199382498,1.7417296609212125
WA,2022-2023,7,2022-11-19,1.6200547602823114,1.582731516647255,1.657806913549647
WA,2022-2023,8,2022-11-26,1.6617257656495916,1.6317960552986894,1.6919236932469381
WA,2022-2023,9,2022-12-03,1.3432030999758582,1.3221746136329362,1.3643951939427101
WA,2022-2023,10,2022-12-10,1.120136673954924,1.103493613529322,1.1369025776999164
WA,2022-2023,11,2022-12-17,0.9116848187011026,0.897475972425556,0.9260037141705909
WA,2022-2023,12,2022-12-24,0.7987296568932997,0.7848307421798103,0.8127488729215772
WA,2022-2023,13,2022-12-31,0.7291695080818869,0.7143831689148652,0.7441052048773493
WA,2022-2023,14,2023-01-07,0.6552542688545191,0.6389578621437709,0.6717530292438784
WA,2022-2023,15,2023-01-14,0.6452031079557938,0.6254253130040295,0.6652844772275804
WA,2022-2023,16,2023-01-21,0.6584587192720563,0.6338447241667962,0.683535015704063
WA,2022-2023,17,2023-01-28,0.7605594050059324,0.7282680586812453,0.7935413949003133
WA,2022-2023,18,2023-02-04,0.897356963276021,0.8573525726141645,0.9382607210775119
WA,2022-2023,19,2023-02-11,1.0285215611185403,0.983372811600215,1.0746694196575937
WA,2022-2023,20,2023-02-18,1.010707719956575,0.9665420449979413,1.0558462199236998
WA,2022-2023,21,2023-02-25,0.9732620973837804,0.930143649000686,1.0173437572844295
WA,2022-2023,22,2023-03-04,0.9785653494096243,0.9347569490037416,1.0233628805314983
WA,2022-2023,23,2023-03-11,1.0098311588723519,0.9648479237017128,1.055824883442163
WA,2022-2023,24,2023-03-18,1.0795376894836655,1.0332175416775768,1.1268592587279511
WA,2022-2023,25,2023-03-25,1.0461185257294203,1.0021593186805782,1.0910080621545535
WA,2022-2023,26,2023-04-01,1.0210783676803956,0.9785741663696333,1.064473481330048
WA,2022-2023,27,2023-04-08,0.9687410865484742,0.927756402099689,1.0105991784826165
WA,2022-2023,28,2023-04-15,0.9202910736691015,0.8797387620925267,0.961744288606893
WA,2022-2023,29,2023-04-22,0.9340759374537434,0.8915580610867816,0.9775702792276395
WA,2022-2023,30,2023-04-29,0.9430349600477704,0.8988881270141602,0.988225205248989
WA,2022-2023,31,2023-05-06,0.9640582380119653,0.9181385541552182,1.011082665812145
WA,2022-2023,32,2023-05-13,0.939414184175537,0.8932826060245638,0.9866908430601588
WA,2022-2023,33,2023-05-20,0.9623594552141829,0.914237045895097,1.0116987641700446
